Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
1561,-14.254925777533332,342.8728813559322,86.41176470588235,27.0,righth,graduate,female,Agree,Disagree,ArtsHum,7
1562,8.269096237,196.08403361344537,112.38135593220339,23.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,6
1563,-3.8236150725,366.8305084745763,103.26890756302521,21.0,righth,secondaryschool,male,Disagree,Agree,STEM,7
1564,-40.50954432333333,172.47899159663865,262.5258620689655,16.0,righth,middleschool,male,Neutral,Strongly Agree,Other,6
1565,-48.831058344666666,336.135593220339,105.83898305084746,14.0,righth,secondaryschool,female,Disagree,Agree,Other,7
1566,-28.22861261666666,490.1525423728813,643.6470588235294,80.0,righth,technicalschool,female,Disagree,Neutral,Business,7
1567,0.25474849666666666,240.85833333333332,102.7094017094017,19.0,lefth,secondaryschool,male,Neutral,Agree,STEM,7
1568,-16.072273193333334,316.4873949579832,136.3361344537815,16.0,righth,rathernotsay,male,Neutral,Agree,Other,8
1569,-44.81162379166667,403.8534482758621,100.19658119658119,24.0,righth,college,female,Agree,Strongly Agree,Psychology,10
1570,-6.702160286666667,282.89166666666665,84.62711864406779,20.0,righth,college,male,Strongly Agree,Agree,STEM,5
1571,42.186738546433325,786.5213675213676,460.5739130434783,52.0,righth,graduate,female,Strongly Disagree,Neutral,STEM,8
1572,-0.95314392,170.92372881355934,46.00840336134454,19.0,lefth,middleschool,male,Neutral,Agree,STEM,8
1573,18.254365606666664,241.26271186440678,153.1196581196581,19.0,righth,secondaryschool,female,Strongly Agree,Neutral,Psychology,6
1574,-0.8140470833333335,232.56666666666666,64.45299145299145,19.0,righth,secondaryschool,male,Neutral,Agree,STEM,9
1575,-20.74320683666667,158.79661016949152,96.33333333333333,15.0,righth,middleschool,female,Neutral,Disagree,STEM,6
1576,3.13675731,229.61864406779662,181.81896551724137,55.0,righth,college,male,Strongly Disagree,Strongly Disagree,ArtsHum,7
1577,7.387188506666667,282.72033898305085,164.38135593220338,43.0,righth,secondaryschool,female,Disagree,Agree,Business,6
1578,-2.332527933333333,298.5948275862069,98.78632478632478,24.0,righth,graduate,male,Disagree,Agree,STEM,7
1579,-4.103786696666667,236.60504201680672,68.4453781512605,20.0,righth,secondaryschool,female,Neutral,Strongly Disagree,ArtsHum,6
1580,-1.9890844238333332,300.55555555555554,133.57264957264957,15.0,righth,middleschool,male,Disagree,Strongly Agree,Business,8
1581,6.586164709066667,320.3697478991597,77.04237288135593,58.0,righth,graduate,female,Disagree,Disagree,STEM,7
1582,-8.36046327,372.9830508474576,204.63247863247864,12.0,righth,middleschool,female,Strongly Agree,Disagree,STEM,10
1583,5.573983263011494,263.2857142857143,48.162393162393165,16.0,righth,middleschool,male,Disagree,Agree,Other,9
1584,2.2151862499999995,205.12605042016807,96.36206896551724,17.0,righth,secondaryschool,male,Neutral,Agree,Other,7
1585,-1.092510803333333,365.03389830508473,177.29661016949152,13.0,righth,middleschool,male,Agree,Agree,STEM,7
1586,0.16174077666666642,375.109243697479,135.38135593220338,25.0,righth,bachelor,male,Disagree,Strongly Disagree,STEM,8
1587,-11.005911239366664,301.5378151260504,314.79824561403507,34.0,bothh,bachelor,female,Strongly Disagree,Strongly Disagree,Other,5
1588,-1.7860301899999997,305.16806722689074,66.36440677966101,21.0,righth,college,male,Disagree,Agree,Psychology,8
1589,-34.741389,257.8728813559322,50.65546218487395,23.0,righth,bachelor,male,Disagree,Agree,STEM,8
1590,-3.1924655177666663,171.425,47.17796610169491,22.0,righth,secondaryschool,male,Strongly Disagree,Neutral,ArtsHum,8
1591,-18.99669310333333,320.26050420168065,212.89565217391305,24.0,righth,bachelor,female,Agree,Agree,STEM,8
1592,-4.893420416666666,220.27966101694915,152.13793103448276,17.0,righth,secondaryschool,female,Neutral,Strongly Disagree,Other,6
1593,2.07708791,304.2436974789916,117.22222222222223,34.0,righth,college,female,Agree,Agree,Other,6
1594,-12.511896824999999,214.79166666666666,237.30172413793105,30.0,righth,bachelor,male,Disagree,Neutral,Business,5
1595,0.7643474472261906,309.2068965517241,280.56410256410254,44.0,righth,technicalschool,male,Neutral,Strongly Disagree,Business,7
1596,4.4820489666666665,273.47457627118644,70.88135593220339,17.0,righth,middleschool,female,Strongly Agree,Strongly Agree,STEM,7
1597,-7.819220166666666,226.43333333333334,136.5,16.0,righth,middleschool,female,Neutral,Agree,Other,7
1598,1.1198108466666665,272.0083333333333,571.6126126126126,22.0,righth,college,female,Agree,Disagree,Psychology,9
1599,-8.130124866666668,352.12605042016804,71.33050847457628,22.0,righth,secondaryschool,female,Agree,Neutral,Psychology,7
1600,0.7369091766666667,252.39830508474577,93.46610169491525,29.0,righth,secondaryschool,female,Neutral,Agree,ArtsHum,8
1601,0.8840667866666665,216.01694915254237,57.516949152542374,18.0,righth,secondaryschool,male,Neutral,Neutral,Other,10
1602,-10.46366451666667,271.52542372881356,125.35042735042735,21.0,righth,secondaryschool,female,Agree,Strongly Agree,STEM,7
1603,3.3492665675,251.8655462184874,177.47863247863248,27.0,righth,bachelor,female,Agree,Disagree,STEM,8
1604,-33.660033238333334,230.76470588235293,135.0,33.0,righth,graduate,male,Neutral,Disagree,STEM,7
1605,-2.458326603333333,169.07563025210084,120.41525423728814,20.0,righth,secondaryschool,male,Disagree,Strongly Agree,STEM,7
1606,8.645506636066665,253.39495798319328,83.99145299145299,17.0,righth,middleschool,male,Agree,Neutral,Other,7
1607,-12.35666431166667,282.2268907563025,120.26495726495726,27.0,righth,bachelor,female,Neutral,Strongly Disagree,Other,5
1608,-4.594956893333334,264.0,80.58974358974359,44.0,righth,graduate,female,Neutral,Disagree,STEM,7
1609,4.102047748433333,293.6470588235294,99.2457627118644,17.0,righth,middleschool,male,Neutral,Agree,Psychology,4
1610,-3.912303463333333,412.8135593220339,170.1965811965812,23.0,righth,secondaryschool,female,Strongly Disagree,Strongly Disagree,ArtsHum,7
1611,3.8153831766666673,227.77966101694915,52.51724137931034,17.0,bothh,secondaryschool,male,Strongly Disagree,Strongly Agree,Business,7
1612,-1.1708608733333334,248.4322033898305,135.56034482758622,30.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,8
1613,0.9257542699999999,192.4051724137931,214.87179487179486,26.0,righth,middleschool,male,Disagree,Agree,ArtsHum,7
1614,2.3213824166666663,305.87394957983196,172.28205128205127,20.0,righth,college,female,Agree,Strongly Disagree,ArtsHum,7
1615,-0.09016508666666666,364.30434782608694,100.15254237288136,42.0,righth,secondaryschool,male,Strongly Agree,Strongly Agree,STEM,7
1616,-0.45390583200000023,387.41525423728814,161.72413793103448,21.0,righth,college,other,Neutral,Neutral,ArtsHum,7
1617,0.9457609536,271.4406779661017,37.93043478260869,52.0,righth,bachelor,male,Strongly Disagree,Strongly Disagree,STEM,6
1618,-12.638363333333333,350.96638655462186,102.08474576271186,26.0,righth,graduate,male,Disagree,Agree,STEM,7
1619,0.47520995666666593,329.73949579831935,85.5982905982906,41.0,righth,college,female,Strongly Agree,Agree,STEM,5
1620,3.684516246666667,254.26666666666668,97.80172413793103,24.0,righth,college,male,Disagree,Agree,STEM,7
1621,-21.349941346666665,221.635593220339,227.57264957264957,55.0,righth,graduate,female,Agree,Strongly Disagree,STEM,8
1622,3.69797808,239.41176470588235,82.36206896551724,25.0,righth,graduate,male,Neutral,Strongly Disagree,ArtsHum,7
1623,-8.084717693333333,181.78991596638656,92.1344537815126,16.0,righth,secondaryschool,male,Neutral,Strongly Agree,ArtsHum,8
1624,0.54614052,335.60504201680675,96.2051282051282,13.0,lefth,middleschool,male,Agree,Agree,STEM,8
1625,1.5090175166666662,212.7563025210084,187.46218487394958,18.0,righth,college,female,Strongly Agree,Disagree,Psychology,5
1626,-2.13419398,242.3706896551724,332.6551724137931,34.0,righth,college,female,Neutral,Agree,ArtsHum,6
1627,-6.456098263333333,222.78333333333333,113.47863247863248,23.0,righth,bachelor,female,Neutral,Strongly Disagree,STEM,7
1628,4.021702952333333,292.1186440677966,158.95726495726495,13.0,righth,middleschool,female,Disagree,Neutral,STEM,8
1629,-4.732765203333334,162.05042016806723,190.73728813559322,35.0,righth,bachelor,male,Disagree,Agree,ArtsHum,5
1630,-1.4555294569999995,192.6218487394958,194.07627118644066,37.0,righth,bachelor,male,Disagree,Agree,Other,8
1631,-1.3967142300000002,204.2689075630252,137.82203389830508,19.0,righth,middleschool,male,Neutral,Strongly Agree,Other,6
1632,-11.120558515333334,253.94915254237287,331.23728813559325,46.0,righth,graduate,male,Neutral,Disagree,SocialScience,8
1633,5.758031823333332,201.35652173913044,557.6194690265487,64.0,righth,graduate,female,Disagree,Disagree,SocialScience,8
1634,-2.504878736666666,145.875,72.46153846153847,17.0,lefth,rathernotsay,male,Neutral,Strongly Agree,Other,5
1635,1.9004653043333337,211.09322033898306,291.61739130434785,20.0,righth,secondaryschool,male,Neutral,Strongly Agree,STEM,5
1636,3.85362878275862,299.0840336134454,93.30508474576271,32.0,righth,rathernotsay,female,Neutral,Neutral,Other,6
1637,0.025913996666666574,254.16666666666666,108.51282051282051,22.0,righth,college,female,Agree,Disagree,STEM,8
1638,1.2074697583999998,300.3529411764706,56.042735042735046,40.0,righth,technicalschool,female,Disagree,Disagree,Business,7
1639,-2.4394087666666664,220.93103448275863,173.135593220339,21.0,righth,bachelor,male,Neutral,Strongly Agree,STEM,8
1640,-1.6785933133333328,161.68333333333334,89.80869565217391,18.0,righth,secondaryschool,male,Strongly Disagree,Agree,Business,8
1641,3.4462744266666667,347.21008403361344,83.35833333333333,21.0,righth,secondaryschool,female,Neutral,Disagree,Psychology,8
1642,-9.577588426666665,374.5042735042735,87.27350427350427,21.0,righth,college,male,Neutral,Agree,Psychology,6
1643,8.228330933333332,375.2649572649573,102.41176470588235,30.0,righth,bachelor,female,Strongly Agree,Strongly Agree,STEM,6
1644,-56.26102765166666,263.2857142857143,115.78260869565217,19.0,righth,secondaryschool,male,Strongly Disagree,Disagree,Business,6
1645,-8.65877038091954,322.77966101694915,72.94827586206897,27.0,righth,college,male,Neutral,Strongly Agree,STEM,7
1646,-1.4003410521000004,291.65811965811963,84.68141592920354,20.0,righth,secondaryschool,male,Disagree,Agree,ArtsHum,8
1647,-5.236619023333333,239.85714285714286,220.52586206896552,33.0,righth,technicalschool,male,Disagree,Agree,Other,6
1648,-4.621510031166667,130.94957983193277,195.32758620689654,18.0,righth,secondaryschool,male,Disagree,Agree,Business,9
1649,-3.9518743999999995,333.35897435897436,86.52542372881356,16.0,righth,middleschool,female,Neutral,Neutral,STEM,6
1650,9.67216349,501.5508474576271,511.8918918918919,69.0,righth,graduate,female,Disagree,Strongly Disagree,Other,9
1651,-9.935103326666667,357.43697478991595,78.41880341880342,65.0,righth,bachelor,female,Agree,Disagree,Other,9
1652,-6.124277525833333,271.88235294117646,110.88888888888889,25.0,righth,bachelor,female,Disagree,Strongly Disagree,STEM,7
1653,-3.7577140811333325,315.09166666666664,289.4017094017094,62.0,righth,college,female,Neutral,Disagree,ArtsHum,6
1654,6.4443005415000005,166.46218487394958,198.79661016949152,23.0,lefth,graduate,female,Strongly Agree,Strongly Agree,Other,5
1655,0.21702276066666662,285.5882352941176,299.6890756302521,20.0,righth,secondaryschool,female,Agree,Neutral,Other,9
1656,17.956572872666666,184.8034188034188,390.2072072072072,13.0,righth,middleschool,female,Neutral,Neutral,Other,4
1657,-5.806226783333334,181.33898305084745,170.78947368421052,42.0,righth,graduate,male,Disagree,Neutral,STEM,7
1658,-1.10132538,437.728813559322,93.77118644067797,18.0,righth,college,male,Disagree,Strongly Disagree,ArtsHum,8
1659,-0.3855405006999997,366.14406779661016,49.03361344537815,19.0,righth,college,other,Agree,Disagree,SocialScience,9
1660,-2.2124211000000003,289.06722689075633,169.11111111111111,18.0,righth,secondaryschool,male,Neutral,Neutral,Other,8
1661,0.3803904733333333,190.7563025210084,119.49152542372882,16.0,lefth,middleschool,male,Neutral,Agree,ArtsHum,9
1662,2.5221830966666667,256.1848739495798,117.38135593220339,16.0,righth,secondaryschool,male,Neutral,Strongly Disagree,STEM,7
1663,-31.3960084656,341.20338983050846,130.04237288135593,21.0,righth,secondaryschool,male,Disagree,Disagree,STEM,8
1664,4.626781676666666,218.82905982905982,99.92372881355932,35.0,righth,graduate,male,Agree,Agree,Psychology,6
1665,-0.7968569264999997,225.075,160.8803418803419,19.0,righth,college,female,Neutral,Disagree,Psychology,8
1666,-8.940650586666665,265.8487394957983,181.29310344827587,45.0,righth,graduate,male,Disagree,Agree,STEM,5
1667,-13.655134110000002,227.38655462184875,97.2991452991453,32.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,STEM,8
1668,-8.619670503266667,235.65,201.1271186440678,21.0,righth,secondaryschool,female,Neutral,Strongly Agree,STEM,12
1669,-3.4464193366666667,246.84873949579833,109.27350427350427,18.0,righth,college,female,Agree,Neutral,Psychology,7
1670,1.862638410000001,217.35,111.66949152542372,18.0,righth,middleschool,female,Disagree,Strongly Agree,Other,8
1671,-78.7939517969,203.8728813559322,72.32773109243698,31.0,righth,graduate,male,Strongly Disagree,Strongly Agree,STEM,6
1672,7.500253653333334,314.0,285.65811965811963,25.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,ArtsHum,8
1673,8.002657746666667,267.38655462184875,95.33613445378151,44.0,righth,bachelor,male,Disagree,Agree,ArtsHum,7
1674,-0.24652737666666688,255.35042735042734,244.63793103448276,26.0,righth,graduate,male,Neutral,Strongly Agree,SocialScience,9
1675,0.83203837,173.46218487394958,37.095652173913045,14.0,righth,middleschool,male,Strongly Agree,Strongly Agree,STEM,6
1676,1.2519033266666661,358.4173913043478,407.4,72.0,righth,secondaryschool,female,Neutral,Strongly Disagree,Other,8
1677,-9.710489338033332,261.8655462184874,151.0084745762712,17.0,lefth,graduate,other,Agree,Agree,SocialScience,5
1678,1.6898626033333335,481.53913043478263,694.6548672566372,60.0,righth,graduate,female,Neutral,Strongly Disagree,STEM,7
1679,0.24307969496666654,277.10833333333335,97.15384615384616,18.0,righth,middleschool,female,Neutral,Strongly Disagree,Other,9
1680,-5.1387903601,321.2393162393162,33.508620689655174,22.0,righth,college,male,Disagree,Disagree,STEM,8
1681,6.965504302099999,350.39830508474574,77.26271186440678,22.0,righth,graduate,female,Neutral,Disagree,STEM,7
1682,3.1187296300000003,367.45762711864404,66.78991596638656,20.0,righth,college,female,Disagree,Strongly Disagree,STEM,6
1683,-2.761381201133333,530.271186440678,460.41121495327104,37.0,righth,graduate,female,Strongly Agree,Agree,STEM,8
1684,1.3306630266666668,462.39495798319325,61.09243697478992,18.0,righth,middleschool,female,Disagree,Strongly Disagree,Other,8
1685,-1.9841894600000003,338.85714285714283,129.65811965811966,33.0,righth,graduate,male,Disagree,Disagree,Business,7
1686,-4.2326874666666665,258.7457627118644,60.05042016806723,19.0,righth,college,male,Neutral,Disagree,SocialScience,8
1687,10.732069766616668,212.49166666666667,198.54310344827587,45.0,bothh,bachelor,male,Strongly Disagree,Strongly Disagree,SocialScience,5
1688,-2.7260368266666672,236.28333333333333,66.27118644067797,20.0,righth,college,female,Agree,Neutral,Psychology,6
1689,3.0607577063333333,177.9075630252101,120.42857142857143,20.0,righth,graduate,female,Disagree,Agree,Business,8
1690,-3.318507179385057,448.43220338983053,67.23478260869565,18.0,righth,college,male,Neutral,Neutral,STEM,7
1691,-20.390278059466667,332.7008547008547,82.76724137931035,38.0,righth,rathernotsay,male,Neutral,Neutral,Other,6
1692,-1.1468068520000005,268.4033613445378,72.5042735042735,20.0,righth,college,other,Agree,Strongly Disagree,ArtsHum,8
1693,2.5761184827333334,338.2542372881356,129.2844827586207,17.0,lefth,middleschool,female,Neutral,Agree,STEM,8
1694,2.2579184199999998,227.775,103.10169491525424,16.0,righth,middleschool,male,Agree,Disagree,SocialScience,6
1695,4.828266681866667,303.2118644067797,86.34745762711864,17.0,righth,college,male,Neutral,Agree,Other,9
1696,-7.033202105266668,356.8290598290598,92.51282051282051,38.0,righth,bachelor,female,Agree,Agree,ArtsHum,5
1697,1.221629227,309.26050420168065,181.8135593220339,19.0,righth,college,female,Agree,Strongly Disagree,Other,9
1698,10.716889118666666,224.75423728813558,229.01709401709402,27.0,righth,bachelor,female,Strongly Agree,Strongly Disagree,ArtsHum,8
1699,-1.9181621033333334,368.73949579831935,308.4188034188034,21.0,righth,college,female,Neutral,Disagree,Business,9
1700,5.313103176666667,264.3898305084746,158.03389830508473,17.0,righth,middleschool,female,Agree,Agree,Other,4
1701,-0.6196775755333336,190.8,58.69491525423729,21.0,righth,secondaryschool,male,Agree,Agree,STEM,8
1702,1.6060402539,194.54237288135593,192.4033613445378,33.0,righth,graduate,male,Strongly Disagree,Strongly Agree,Other,7
1703,-5.872682102586207,291.66101694915255,308.0508474576271,35.0,righth,graduate,male,Neutral,Neutral,STEM,6
1704,1.2825061400000002,291.20338983050846,153.6638655462185,25.0,righth,bachelor,male,Disagree,Agree,STEM,6
1705,-10.461969536666667,236.8235294117647,69.85470085470085,17.0,righth,middleschool,female,Agree,Agree,Other,6
